Order_ID,Order_Date,Product_ID,Product_Name,Product_Category,Supplier_ID,Supplier_Name,Supplier_Rating,Warehouse_ID,Warehouse_Name,Warehouse_Location,Warehouse_Capacity,Warehouse_Utilization,Quantity,Unit_Price,Order_Value,Shipping_Mode,Origin,Destination,Distance_KM,Shipping_Cost,Expected_Delivery_Date,Actual_Delivery_Date,Delivery_Status,Delivery_Delay_Days,Inventory_Level,Reorder_Level,Inventory_Status,Delay_Category,Order_Month,Order_Month_Name,Order_Quarter,Order_Year,Order_Day,Shipping_Cost_Per_KM,Inventory_Risk,Warehouse_Risk,Delivery_Risk,Overall_Risk
ORD00940,2025-01-04,P006,Printer,Office Equipment,SUP005,SmartTech Distributors,4.4,WH002,Bangalore Hub,Bangalore,12000,47.65,66,12000,792000,Sea,Mumbai,Chennai,1953,5859,2025-01-18,2025-01-26,Delayed,8,491,193,Sufficient,Severe Delay,1,January,Q1,2025,Saturday,3.0,Low Risk,Low Risk,High Risk,Medium Risk
ORD04277,2025-01-04,P004,Keyboard,Accessories,SUP005,SmartTech Distributors,4.4,WH001,Chennai Central,Chennai,10000,50.59,23,1500,34500,Road,Mumbai,Kolkata,320,2560,2025-01-10,2025-01-11,On Time,1,795,166,Sufficient,Minor Delay,1,January,Q1,2025,Saturday,8.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD06397,2025-01-04,P004,Keyboard,Accessories,SUP006,Reliable Components,4.7,WH004,Mumbai Central,Mumbai,15000,48.41,49,1500,73500,Road,Delhi,Ahmedabad,841,6728,2025-01-11,2025-01-12,On Time,1,847,166,Sufficient,Minor Delay,1,January,Q1,2025,Saturday,8.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD08590,2025-01-04,P011,SSD,Storage,SUP006,Reliable Components,4.7,WH005,Delhi Distribution,Delhi,14000,46.73,80,7000,560000,Road,Bangalore,Mumbai,2061,16488,2025-01-10,2025-01-10,On Time,0,530,283,Sufficient,On Time,1,January,Q1,2025,Saturday,8.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD09998,2025-01-04,P012,RAM,Computer Parts,SUP008,FutureTech Suppliers,4.5,WH004,Mumbai Central,Mumbai,15000,45.11,64,3500,224000,Air,Delhi,Ahmedabad,1252,22536,2025-01-05,2025-01-05,On Time,0,163,153,Sufficient,On Time,1,January,Q1,2025,Saturday,18.0,Medium Risk,Low Risk,Low Risk,Low Risk
ORD00193,2025-01-04,P007,Scanner,Office Equipment,SUP006,Reliable Components,4.7,WH005,Delhi Distribution,Delhi,14000,54.41,49,9000,441000,Air,Mumbai,Pune,1813,32634,2025-01-06,2025-01-06,On Time,0,510,180,Sufficient,On Time,1,January,Q1,2025,Saturday,18.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD00834,2025-01-04,P013,Graphics Card,Computer Parts,SUP008,FutureTech Suppliers,4.5,WH005,Delhi Distribution,Delhi,14000,58.1,89,45000,4005000,Rail,Chennai,Bangalore,50,250,2025-01-11,2025-01-11,On Time,0,552,124,Sufficient,On Time,1,January,Q1,2025,Saturday,5.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD04573,2025-01-04,P002,Desktop PC,Electronics,SUP003,Prime Components,4.8,WH005,Delhi Distribution,Delhi,14000,60.15,17,55000,935000,Rail,Delhi,Hyderabad,148,740,2025-01-10,2025-01-11,On Time,1,34,290,Reorder Required,Minor Delay,1,January,Q1,2025,Saturday,5.0,High Risk,Low Risk,Medium Risk,Medium Risk
ORD02786,2025-01-04,P005,Mouse,Accessories,SUP006,Reliable Components,4.7,WH004,Mumbai Central,Mumbai,15000,79.6,71,800,56800,Rail,Delhi,Bangalore,454,2270,2025-01-15,2025-01-15,On Time,0,399,212,Sufficient,On Time,1,January,Q1,2025,Saturday,5.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD09632,2025-01-04,P014,Webcam,Accessories,SUP002,Global Electronics,4.2,WH004,Mumbai Central,Mumbai,15000,64.15,75,4000,300000,Sea,Pune,Ahmedabad,1407,4221,2025-01-17,2025-01-17,On Time,0,277,212,Sufficient,On Time,1,January,Q1,2025,Saturday,3.0,Medium Risk,Low Risk,Low Risk,Low Risk
ORD09603,2025-01-04,P012,RAM,Computer Parts,SUP008,FutureTech Suppliers,4.5,WH003,Hyderabad Hub,Hyderabad,9000,73.74,13,3500,45500,Road,Chennai,Hyderabad,268,2144,2025-01-11,2025-01-11,On Time,0,995,300,Sufficient,On Time,1,January,Q1,2025,Saturday,8.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD05254,2025-01-04,P010,Hard Drive,Storage,SUP006,Reliable Components,4.7,WH003,Hyderabad Hub,Hyderabad,9000,55.97,45,6000,270000,Road,Mumbai,Jaipur,890,7120,2025-01-09,2025-01-10,On Time,1,265,271,Reorder Required,Minor Delay,1,January,Q1,2025,Saturday,8.0,High Risk,Low Risk,Medium Risk,Medium Risk
ORD05443,2025-01-04,P001,Laptop,Electronics,SUP006,Reliable Components,4.7,WH004,Mumbai Central,Mumbai,15000,91.95,42,65000,2730000,Air,Hyderabad,Mumbai,249,4482,2025-01-07,2025-01-12,Delayed,5,223,260,Reorder Required,Moderate Delay,1,January,Q1,2025,Saturday,18.0,High Risk,High Risk,High Risk,High Risk
ORD08215,2025-01-04,P004,Keyboard,Accessories,SUP004,NextGen Supplies,3.9,WH004,Mumbai Central,Mumbai,15000,80.37,73,1500,109500,Rail,Bangalore,Delhi,2400,12000,2025-01-13,2025-01-13,On Time,0,573,292,Sufficient,On Time,1,January,Q1,2025,Saturday,5.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD05704,2025-01-04,P001,Laptop,Electronics,SUP006,Reliable Components,4.7,WH006,Pune Warehouse,Pune,8000,62.51,69,65000,4485000,Rail,Hyderabad,Mumbai,1288,6440,2025-01-14,2025-01-14,On Time,0,824,147,Sufficient,On Time,1,January,Q1,2025,Saturday,5.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD03388,2025-01-04,P001,Laptop,Electronics,SUP004,NextGen Supplies,3.9,WH001,Chennai Central,Chennai,10000,77.27,26,65000,1690000,Road,Hyderabad,Bangalore,2179,17432,2025-01-10,2025-01-16,Delayed,6,623,242,Sufficient,Moderate Delay,1,January,Q1,2025,Saturday,8.0,Low Risk,Medium Risk,High Risk,Medium Risk
ORD07033,2025-01-04,P012,RAM,Computer Parts,SUP002,Global Electronics,4.2,WH001,Chennai Central,Chennai,10000,65.84,17,3500,59500,Air,Chennai,Bangalore,2079,37422,2025-01-06,2025-01-06,On Time,0,740,166,Sufficient,On Time,1,January,Q1,2025,Saturday,18.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD05353,2025-01-04,P004,Keyboard,Accessories,SUP008,FutureTech Suppliers,4.5,WH003,Hyderabad Hub,Hyderabad,9000,81.76,81,1500,121500,Rail,Chennai,Hyderabad,86,430,2025-01-15,2025-01-16,On Time,1,57,112,Reorder Required,Minor Delay,1,January,Q1,2025,Saturday,5.0,High Risk,Medium Risk,Medium Risk,High Risk
ORD02970,2025-01-04,P014,Webcam,Accessories,SUP004,NextGen Supplies,3.9,WH002,Bangalore Hub,Bangalore,12000,82.91,35,4000,140000,Rail,Mumbai,Bangalore,1596,7980,2025-01-10,2025-01-11,On Time,1,811,141,Sufficient,Minor Delay,1,January,Q1,2025,Saturday,5.0,Low Risk,Medium Risk,Medium Risk,Medium Risk
ORD06180,2025-01-04,P014,Webcam,Accessories,SUP006,Reliable Components,4.7,WH004,Mumbai Central,Mumbai,15000,50.59,49,4000,196000,Rail,Pune,Mumbai,1626,8130,2025-01-11,2025-01-11,On Time,0,439,283,Sufficient,On Time,1,January,Q1,2025,Saturday,5.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD09127,2025-01-04,P008,Router,Networking,SUP006,Reliable Components,4.7,WH001,Chennai Central,Chennai,10000,68.38,73,5000,365000,Rail,Chennai,Kolkata,2140,10700,2025-01-15,2025-01-16,On Time,1,401,138,Sufficient,Minor Delay,1,January,Q1,2025,Saturday,5.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD05502,2025-01-04,P005,Mouse,Accessories,SUP002,Global Electronics,4.2,WH001,Chennai Central,Chennai,10000,70.99,48,800,38400,Air,Hyderabad,Coimbatore,1646,29628,2025-01-05,2025-01-09,Delayed,4,672,216,Sufficient,Moderate Delay,1,January,Q1,2025,Saturday,18.0,Low Risk,Low Risk,High Risk,Medium Risk
ORD01487,2025-01-04,P008,Router,Networking,SUP006,Reliable Components,4.7,WH002,Bangalore Hub,Bangalore,12000,65.42,72,5000,360000,Air,Chennai,Coimbatore,1376,24768,2025-01-06,2025-01-08,Delayed,2,245,298,Reorder Required,Minor Delay,1,January,Q1,2025,Saturday,18.0,High Risk,Low Risk,Medium Risk,Medium Risk
ORD03856,2025-01-04,P013,Graphics Card,Computer Parts,SUP003,Prime Components,4.8,WH006,Pune Warehouse,Pune,8000,92.89,46,45000,2070000,Sea,Delhi,Pune,1032,3096,2025-01-19,2025-01-19,On Time,0,695,116,Sufficient,On Time,1,January,Q1,2025,Saturday,3.0,Low Risk,High Risk,Low Risk,Medium Risk
ORD00317,2025-01-04,P011,SSD,Storage,SUP002,Global Electronics,4.2,WH002,Bangalore Hub,Bangalore,12000,84.59,86,7000,602000,Rail,Pune,Kolkata,475,2375,2025-01-12,2025-01-13,On Time,1,682,118,Sufficient,Minor Delay,1,January,Q1,2025,Saturday,5.0,Low Risk,Medium Risk,Medium Risk,Medium Risk
ORD05894,2025-01-04,P007,Scanner,Office Equipment,SUP005,SmartTech Distributors,4.4,WH004,Mumbai Central,Mumbai,15000,66.69,40,9000,360000,Road,Pune,Chennai,966,7728,2025-01-10,2025-01-10,On Time,0,939,288,Sufficient,On Time,1,January,Q1,2025,Saturday,8.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD09944,2025-01-04,P004,Keyboard,Accessories,SUP001,TechSource India,4.6,WH001,Chennai Central,Chennai,10000,56.56,11,1500,16500,Sea,Pune,Hyderabad,593,1779,2025-01-19,2025-01-19,On Time,0,234,109,Sufficient,On Time,1,January,Q1,2025,Saturday,3.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD09126,2025-01-04,P008,Router,Networking,SUP002,Global Electronics,4.2,WH003,Hyderabad Hub,Hyderabad,9000,79.21,22,5000,110000,Air,Chennai,Pune,244,4392,2025-01-07,2025-01-07,On Time,0,320,297,Sufficient,On Time,1,January,Q1,2025,Saturday,18.0,Medium Risk,Medium Risk,Low Risk,Medium Risk
ORD07188,2025-01-04,P001,Laptop,Electronics,SUP007,Digital Supply Co,3.8,WH005,Delhi Distribution,Delhi,14000,68.3,72,65000,4680000,Rail,Chennai,Jaipur,688,3440,2025-01-09,2025-01-14,Delayed,5,344,107,Sufficient,Moderate Delay,1,January,Q1,2025,Saturday,5.0,Low Risk,Low Risk,High Risk,Medium Risk
ORD02359,2025-01-04,P008,Router,Networking,SUP008,FutureTech Suppliers,4.5,WH004,Mumbai Central,Mumbai,15000,76.83,99,5000,495000,Air,Bangalore,Mumbai,610,10980,2025-01-08,2025-01-08,On Time,0,610,285,Sufficient,On Time,1,January,Q1,2025,Saturday,18.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD00713,2025-01-05,P011,SSD,Storage,SUP003,Prime Components,4.8,WH006,Pune Warehouse,Pune,8000,58.2,17,7000,119000,Rail,Mumbai,Jaipur,1145,5725,2025-01-10,2025-01-10,On Time,0,744,299,Sufficient,On Time,1,January,Q1,2025,Sunday,5.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD07501,2025-01-05,P003,Monitor,Electronics,SUP001,TechSource India,4.6,WH004,Mumbai Central,Mumbai,15000,94.4,91,18000,1638000,Road,Delhi,Pune,1774,14192,2025-01-08,2025-01-08,On Time,0,542,192,Sufficient,On Time,1,January,Q1,2025,Sunday,8.0,Low Risk,High Risk,Low Risk,Medium Risk
ORD00460,2025-01-05,P014,Webcam,Accessories,SUP002,Global Electronics,4.2,WH001,Chennai Central,Chennai,10000,46.8,53,4000,212000,Road,Delhi,Bangalore,1876,15008,2025-01-10,2025-01-15,Delayed,5,277,149,Sufficient,Moderate Delay,1,January,Q1,2025,Sunday,8.0,Low Risk,Low Risk,High Risk,Medium Risk
ORD09411,2025-01-05,P010,Hard Drive,Storage,SUP005,SmartTech Distributors,4.4,WH004,Mumbai Central,Mumbai,15000,59.27,66,6000,396000,Air,Pune,Bangalore,2474,44532,2025-01-08,2025-01-08,On Time,0,934,231,Sufficient,On Time,1,January,Q1,2025,Sunday,18.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD09825,2025-01-05,P005,Mouse,Accessories,SUP005,SmartTech Distributors,4.4,WH002,Bangalore Hub,Bangalore,12000,75.92,17,800,13600,Rail,Pune,Ahmedabad,737,3685,2025-01-14,2025-01-14,On Time,0,485,170,Sufficient,On Time,1,January,Q1,2025,Sunday,5.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD04763,2025-01-05,P009,Switch,Networking,SUP003,Prime Components,4.8,WH006,Pune Warehouse,Pune,8000,76.9,14,7500,105000,Sea,Chennai,Coimbatore,1905,5715,2025-01-19,2025-01-19,On Time,0,102,186,Reorder Required,On Time,1,January,Q1,2025,Sunday,3.0,High Risk,Medium Risk,Low Risk,Medium Risk
ORD07907,2025-01-05,P002,Desktop PC,Electronics,SUP007,Digital Supply Co,3.8,WH005,Delhi Distribution,Delhi,14000,97.25,29,55000,1595000,Rail,Bangalore,Kolkata,465,2325,2025-01-15,2025-01-16,On Time,1,204,211,Reorder Required,Minor Delay,1,January,Q1,2025,Sunday,5.0,High Risk,High Risk,Medium Risk,High Risk
ORD09247,2025-01-05,P002,Desktop PC,Electronics,SUP001,TechSource India,4.6,WH004,Mumbai Central,Mumbai,15000,50.13,10,55000,550000,Road,Bangalore,Coimbatore,1416,11328,2025-01-08,2025-01-09,On Time,1,553,284,Sufficient,Minor Delay,1,January,Q1,2025,Sunday,8.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD08403,2025-01-05,P008,Router,Networking,SUP003,Prime Components,4.8,WH006,Pune Warehouse,Pune,8000,89.19,73,5000,365000,Rail,Mumbai,Kolkata,1946,9730,2025-01-11,2025-01-11,On Time,0,62,259,Reorder Required,On Time,1,January,Q1,2025,Sunday,5.0,High Risk,Medium Risk,Low Risk,Medium Risk
ORD02049,2025-01-05,P008,Router,Networking,SUP002,Global Electronics,4.2,WH004,Mumbai Central,Mumbai,15000,73.04,31,5000,155000,Air,Delhi,Pune,162,2916,2025-01-08,2025-01-12,Delayed,4,489,101,Sufficient,Moderate Delay,1,January,Q1,2025,Sunday,18.0,Low Risk,Low Risk,High Risk,Medium Risk
ORD07174,2025-01-05,P011,SSD,Storage,SUP001,TechSource India,4.6,WH003,Hyderabad Hub,Hyderabad,9000,59.59,11,7000,77000,Sea,Mumbai,Pune,640,1920,2025-01-18,2025-01-18,On Time,0,89,245,Reorder Required,On Time,1,January,Q1,2025,Sunday,3.0,High Risk,Low Risk,Low Risk,Medium Risk
ORD04412,2025-01-05,P009,Switch,Networking,SUP001,TechSource India,4.6,WH006,Pune Warehouse,Pune,8000,83.81,64,7500,480000,Road,Delhi,Hyderabad,1939,15512,2025-01-12,2025-01-12,On Time,0,479,168,Sufficient,On Time,1,January,Q1,2025,Sunday,8.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD05470,2025-01-05,P003,Monitor,Electronics,SUP001,TechSource India,4.6,WH001,Chennai Central,Chennai,10000,53.47,55,18000,990000,Sea,Hyderabad,Mumbai,690,2070,2025-01-15,2025-01-15,On Time,0,677,173,Sufficient,On Time,1,January,Q1,2025,Sunday,3.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD09394,2025-01-05,P008,Router,Networking,SUP007,Digital Supply Co,3.8,WH003,Hyderabad Hub,Hyderabad,9000,93.98,100,5000,500000,Sea,Bangalore,Mumbai,1289,3867,2025-01-24,2025-01-26,Delayed,2,755,157,Sufficient,Minor Delay,1,January,Q1,2025,Sunday,3.0,Low Risk,High Risk,Medium Risk,Medium Risk
ORD03264,2025-01-05,P008,Router,Networking,SUP002,Global Electronics,4.2,WH005,Delhi Distribution,Delhi,14000,68.2,9,5000,45000,Rail,Delhi,Mumbai,1067,5335,2025-01-17,2025-01-20,Delayed,3,452,193,Sufficient,Minor Delay,1,January,Q1,2025,Sunday,5.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD05294,2025-01-05,P004,Keyboard,Accessories,SUP008,FutureTech Suppliers,4.5,WH002,Bangalore Hub,Bangalore,12000,73.52,51,1500,76500,Rail,Mumbai,Pune,2009,10045,2025-01-10,2025-01-10,On Time,0,85,277,Reorder Required,On Time,1,January,Q1,2025,Sunday,5.0,High Risk,Low Risk,Low Risk,Medium Risk
ORD05461,2025-01-05,P006,Printer,Office Equipment,SUP004,NextGen Supplies,3.9,WH003,Hyderabad Hub,Hyderabad,9000,69.97,64,12000,768000,Air,Delhi,Hyderabad,918,16524,2025-01-06,2025-01-06,On Time,0,807,112,Sufficient,On Time,1,January,Q1,2025,Sunday,18.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD07656,2025-01-05,P003,Monitor,Electronics,SUP006,Reliable Components,4.7,WH003,Hyderabad Hub,Hyderabad,9000,84.19,28,18000,504000,Sea,Bangalore,Kolkata,1887,5661,2025-01-21,2025-01-22,On Time,1,341,131,Sufficient,Minor Delay,1,January,Q1,2025,Sunday,3.0,Low Risk,Medium Risk,Medium Risk,Medium Risk
ORD04687,2025-01-05,P005,Mouse,Accessories,SUP005,SmartTech Distributors,4.4,WH001,Chennai Central,Chennai,10000,85.09,14,800,11200,Rail,Chennai,Ahmedabad,2326,11630,2025-01-15,2025-01-15,On Time,0,941,267,Sufficient,On Time,1,January,Q1,2025,Sunday,5.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD09626,2025-01-05,P013,Graphics Card,Computer Parts,SUP006,Reliable Components,4.7,WH005,Delhi Distribution,Delhi,14000,58.88,15,45000,675000,Road,Mumbai,Chennai,682,5456,2025-01-09,2025-01-09,On Time,0,814,292,Sufficient,On Time,1,January,Q1,2025,Sunday,8.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD04485,2025-01-05,P015,Headset,Accessories,SUP007,Digital Supply Co,3.8,WH004,Mumbai Central,Mumbai,15000,46.13,56,2500,140000,Air,Bangalore,Delhi,2097,37746,2025-01-09,2025-01-09,On Time,0,55,245,Reorder Required,On Time,1,January,Q1,2025,Sunday,18.0,High Risk,Low Risk,Low Risk,Medium Risk
ORD08286,2025-01-05,P004,Keyboard,Accessories,SUP007,Digital Supply Co,3.8,WH006,Pune Warehouse,Pune,8000,65.12,49,1500,73500,Rail,Bangalore,Hyderabad,1682,8410,2025-01-16,2025-01-22,Delayed,6,168,193,Reorder Required,Moderate Delay,1,January,Q1,2025,Sunday,5.0,High Risk,Low Risk,High Risk,High Risk
ORD02143,2025-01-05,P013,Graphics Card,Computer Parts,SUP005,SmartTech Distributors,4.4,WH005,Delhi Distribution,Delhi,14000,64.48,98,45000,4410000,Sea,Pune,Coimbatore,1745,5235,2025-01-20,2025-01-20,On Time,0,627,142,Sufficient,On Time,1,January,Q1,2025,Sunday,3.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD03723,2025-01-05,P014,Webcam,Accessories,SUP004,NextGen Supplies,3.9,WH003,Hyderabad Hub,Hyderabad,9000,82.0,32,4000,128000,Rail,Pune,Hyderabad,412,2060,2025-01-10,2025-01-16,Delayed,6,990,176,Sufficient,Moderate Delay,1,January,Q1,2025,Sunday,5.0,Low Risk,Medium Risk,High Risk,Medium Risk
ORD04521,2025-01-05,P014,Webcam,Accessories,SUP002,Global Electronics,4.2,WH006,Pune Warehouse,Pune,8000,54.86,24,4000,96000,Sea,Delhi,Mumbai,528,1584,2025-01-20,2025-01-20,On Time,0,683,166,Sufficient,On Time,1,January,Q1,2025,Sunday,3.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD05906,2025-01-05,P003,Monitor,Electronics,SUP006,Reliable Components,4.7,WH001,Chennai Central,Chennai,10000,53.02,45,18000,810000,Sea,Chennai,Kolkata,307,921,2025-01-24,2025-01-24,On Time,0,439,217,Sufficient,On Time,1,January,Q1,2025,Sunday,3.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD01687,2025-01-05,P004,Keyboard,Accessories,SUP003,Prime Components,4.8,WH002,Bangalore Hub,Bangalore,12000,66.07,4,1500,6000,Rail,Pune,Kolkata,2379,11895,2025-01-10,2025-01-15,Delayed,5,208,273,Reorder Required,Moderate Delay,1,January,Q1,2025,Sunday,5.0,High Risk,Low Risk,High Risk,High Risk
ORD01075,2025-01-05,P012,RAM,Computer Parts,SUP001,TechSource India,4.6,WH006,Pune Warehouse,Pune,8000,47.98,44,3500,154000,Road,Bangalore,Jaipur,1937,15496,2025-01-13,2025-01-13,On Time,0,647,131,Sufficient,On Time,1,January,Q1,2025,Sunday,8.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD07446,2025-01-05,P015,Headset,Accessories,SUP007,Digital Supply Co,3.8,WH002,Bangalore Hub,Bangalore,12000,68.56,16,2500,40000,Rail,Bangalore,Pune,2208,11040,2025-01-16,2025-01-20,Delayed,4,770,239,Sufficient,Moderate Delay,1,January,Q1,2025,Sunday,5.0,Low Risk,Low Risk,High Risk,Medium Risk
ORD06168,2025-01-05,P012,RAM,Computer Parts,SUP002,Global Electronics,4.2,WH006,Pune Warehouse,Pune,8000,60.71,16,3500,56000,Rail,Delhi,Bangalore,1277,6385,2025-01-17,2025-01-21,Delayed,4,585,273,Sufficient,Moderate Delay,1,January,Q1,2025,Sunday,5.0,Low Risk,Low Risk,High Risk,Medium Risk
ORD09694,2025-01-05,P010,Hard Drive,Storage,SUP001,TechSource India,4.6,WH005,Delhi Distribution,Delhi,14000,51.03,97,6000,582000,Air,Pune,Kolkata,637,11466,2025-01-06,2025-01-06,On Time,0,335,207,Sufficient,On Time,1,January,Q1,2025,Sunday,18.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD02414,2025-01-06,P005,Mouse,Accessories,SUP005,SmartTech Distributors,4.4,WH005,Delhi Distribution,Delhi,14000,96.14,86,800,68800,Air,Pune,Kolkata,2095,37710,2025-01-08,2025-01-08,On Time,0,658,118,Sufficient,On Time,1,January,Q1,2025,Monday,18.0,Low Risk,High Risk,Low Risk,Medium Risk
ORD09721,2025-01-06,P014,Webcam,Accessories,SUP005,SmartTech Distributors,4.4,WH003,Hyderabad Hub,Hyderabad,9000,56.47,47,4000,188000,Road,Hyderabad,Coimbatore,533,4264,2025-01-11,2025-01-12,On Time,1,143,115,Sufficient,Minor Delay,1,January,Q1,2025,Monday,8.0,Medium Risk,Low Risk,Medium Risk,Medium Risk
ORD09989,2025-01-06,P010,Hard Drive,Storage,SUP001,TechSource India,4.6,WH004,Mumbai Central,Mumbai,15000,54.25,40,6000,240000,Sea,Pune,Jaipur,2023,6069,2025-01-16,2025-01-17,On Time,1,497,262,Sufficient,Minor Delay,1,January,Q1,2025,Monday,3.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD07915,2025-01-06,P003,Monitor,Electronics,SUP001,TechSource India,4.6,WH006,Pune Warehouse,Pune,8000,86.26,63,18000,1134000,Air,Bangalore,Hyderabad,417,7506,2025-01-07,2025-01-07,On Time,0,903,130,Sufficient,On Time,1,January,Q1,2025,Monday,18.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD04034,2025-01-06,P004,Keyboard,Accessories,SUP008,FutureTech Suppliers,4.5,WH005,Delhi Distribution,Delhi,14000,49.65,82,1500,123000,Road,Mumbai,Delhi,1785,14280,2025-01-11,2025-01-11,On Time,0,775,252,Sufficient,On Time,1,January,Q1,2025,Monday,8.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD01121,2025-01-06,P012,RAM,Computer Parts,SUP005,SmartTech Distributors,4.4,WH003,Hyderabad Hub,Hyderabad,9000,96.78,50,3500,175000,Air,Bangalore,Delhi,1805,32490,2025-01-10,2025-01-10,On Time,0,715,225,Sufficient,On Time,1,January,Q1,2025,Monday,18.0,Low Risk,High Risk,Low Risk,Medium Risk
ORD02999,2025-01-06,P001,Laptop,Electronics,SUP004,NextGen Supplies,3.9,WH006,Pune Warehouse,Pune,8000,94.47,33,65000,2145000,Air,Mumbai,Coimbatore,2114,38052,2025-01-09,2025-01-10,On Time,1,357,272,Sufficient,Minor Delay,1,January,Q1,2025,Monday,18.0,Medium Risk,High Risk,Medium Risk,High Risk
ORD08364,2025-01-06,P001,Laptop,Electronics,SUP004,NextGen Supplies,3.9,WH006,Pune Warehouse,Pune,8000,57.19,92,65000,5980000,Sea,Hyderabad,Jaipur,1238,3714,2025-01-21,2025-01-21,On Time,0,480,182,Sufficient,On Time,1,January,Q1,2025,Monday,3.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD03114,2025-01-06,P013,Graphics Card,Computer Parts,SUP001,TechSource India,4.6,WH006,Pune Warehouse,Pune,8000,92.42,83,45000,3735000,Air,Hyderabad,Pune,239,4302,2025-01-10,2025-01-11,On Time,1,180,256,Reorder Required,Minor Delay,1,January,Q1,2025,Monday,18.0,High Risk,High Risk,Medium Risk,High Risk
ORD01440,2025-01-06,P002,Desktop PC,Electronics,SUP008,FutureTech Suppliers,4.5,WH002,Bangalore Hub,Bangalore,12000,48.24,49,55000,2695000,Air,Hyderabad,Kolkata,802,14436,2025-01-09,2025-01-09,On Time,0,208,249,Reorder Required,On Time,1,January,Q1,2025,Monday,18.0,High Risk,Low Risk,Low Risk,Medium Risk
ORD03426,2025-01-06,P001,Laptop,Electronics,SUP005,SmartTech Distributors,4.4,WH001,Chennai Central,Chennai,10000,57.78,51,65000,3315000,Rail,Pune,Kolkata,2049,10245,2025-01-16,2025-01-21,Delayed,5,460,232,Sufficient,Moderate Delay,1,January,Q1,2025,Monday,5.0,Low Risk,Low Risk,High Risk,Medium Risk
ORD06243,2025-01-06,P001,Laptop,Electronics,SUP006,Reliable Components,4.7,WH001,Chennai Central,Chennai,10000,67.83,74,65000,4810000,Road,Hyderabad,Ahmedabad,781,6248,2025-01-12,2025-01-12,On Time,0,803,297,Sufficient,On Time,1,January,Q1,2025,Monday,8.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD09030,2025-01-06,P003,Monitor,Electronics,SUP002,Global Electronics,4.2,WH006,Pune Warehouse,Pune,8000,49.98,100,18000,1800000,Rail,Chennai,Jaipur,654,3270,2025-01-16,2025-01-17,On Time,1,744,161,Sufficient,Minor Delay,1,January,Q1,2025,Monday,5.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD05833,2025-01-06,P002,Desktop PC,Electronics,SUP001,TechSource India,4.6,WH003,Hyderabad Hub,Hyderabad,9000,92.91,56,55000,3080000,Sea,Mumbai,Jaipur,256,768,2025-01-19,2025-01-20,On Time,1,870,165,Sufficient,Minor Delay,1,January,Q1,2025,Monday,3.0,Low Risk,High Risk,Medium Risk,Medium Risk
ORD05635,2025-01-06,P001,Laptop,Electronics,SUP006,Reliable Components,4.7,WH003,Hyderabad Hub,Hyderabad,9000,79.58,85,65000,5525000,Air,Chennai,Bangalore,2276,40968,2025-01-10,2025-01-10,On Time,0,949,114,Sufficient,On Time,1,January,Q1,2025,Monday,18.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD04612,2025-01-06,P003,Monitor,Electronics,SUP001,TechSource India,4.6,WH002,Bangalore Hub,Bangalore,12000,60.88,3,18000,54000,Road,Delhi,Bangalore,80,640,2025-01-10,2025-01-10,On Time,0,138,264,Reorder Required,On Time,1,January,Q1,2025,Monday,8.0,High Risk,Low Risk,Low Risk,Medium Risk
