Order_ID,Order_Date,Product_ID,Product_Name,Product_Category,Supplier_ID,Supplier_Name,Supplier_Rating,Warehouse_ID,Warehouse_Name,Warehouse_Location,Warehouse_Capacity,Warehouse_Utilization,Quantity,Unit_Price,Order_Value,Shipping_Mode,Origin,Destination,Distance_KM,Shipping_Cost,Expected_Delivery_Date,Actual_Delivery_Date,Delivery_Status,Delivery_Delay_Days,Inventory_Level,Reorder_Level,Inventory_Status
ORD00107,2025-07-08,P014,Webcam,Accessories,SUP005,SmartTech Distributors,4.4,WH001,Chennai Central,Chennai,10000,79.55,83,4000,332000,Road,Delhi,Jaipur,2126,17008,2025-07-14,2025-07-14,On Time,0,480,246,Sufficient
ORD00108,2025-06-14,P010,Hard Drive,Storage,SUP008,FutureTech Suppliers,4.5,WH005,Delhi Distribution,Delhi,14000,82.5,20,6000,120000,Road,Mumbai,Bangalore,1456,11648,2025-06-22,2025-06-25,Delayed,3,60,163,Reorder Required
ORD00109,2025-08-13,P009,Switch,Networking,SUP003,Prime Components,4.8,WH003,Hyderabad Hub,Hyderabad,9000,50.01,48,7500,360000,Air,Mumbai,Kolkata,1435,25830,2025-08-14,2025-08-14,On Time,0,87,184,Reorder Required
ORD00110,2025-12-14,P007,Scanner,Office Equipment,SUP005,SmartTech Distributors,4.4,WH003,Hyderabad Hub,Hyderabad,9000,80.09,93,9000,837000,Rail,Hyderabad,Bangalore,2436,12180,2025-12-21,2025-12-21,On Time,0,691,278,Sufficient
ORD00111,2025-03-08,P010,Hard Drive,Storage,SUP002,Global Electronics,4.2,WH003,Hyderabad Hub,Hyderabad,9000,45.97,72,6000,432000,Sea,Pune,Hyderabad,2206,6618,2025-03-19,2025-03-20,On Time,1,540,192,Sufficient
ORD00112,2025-06-08,P003,Monitor,Electronics,SUP004,NextGen Supplies,3.9,WH003,Hyderabad Hub,Hyderabad,9000,73.61,99,18000,1782000,Sea,Bangalore,Mumbai,613,1839,2025-06-20,2025-06-22,Delayed,2,539,297,Sufficient
ORD00113,2025-09-27,P001,Laptop,Electronics,SUP006,Reliable Components,4.7,WH005,Delhi Distribution,Delhi,14000,47.32,17,65000,1105000,Sea,Bangalore,Hyderabad,790,2370,2025-10-16,2025-10-16,On Time,0,758,212,Sufficient
ORD00114,2025-07-06,P011,SSD,Storage,SUP004,NextGen Supplies,3.9,WH004,Mumbai Central,Mumbai,15000,64.5,79,7000,553000,Air,Pune,Ahmedabad,1008,18144,2025-07-08,2025-07-09,On Time,1,945,149,Sufficient
ORD00115,2025-10-20,P008,Router,Networking,SUP008,FutureTech Suppliers,4.5,WH003,Hyderabad Hub,Hyderabad,9000,47.77,100,5000,500000,Sea,Delhi,Coimbatore,1764,5292,2025-11-01,2025-11-01,On Time,0,913,164,Sufficient
ORD00116,2025-09-04,P014,Webcam,Accessories,SUP006,Reliable Components,4.7,WH005,Delhi Distribution,Delhi,14000,49.86,14,4000,56000,Road,Hyderabad,Bangalore,706,5648,2025-09-09,2025-09-09,On Time,0,870,211,Sufficient
ORD00117,2025-04-24,P014,Webcam,Accessories,SUP008,FutureTech Suppliers,4.5,WH003,Hyderabad Hub,Hyderabad,9000,46.49,4,4000,16000,Sea,Chennai,Kolkata,2106,6318,2025-05-09,2025-05-09,On Time,0,403,157,Sufficient
ORD00118,2025-02-20,P014,Webcam,Accessories,SUP006,Reliable Components,4.7,WH002,Bangalore Hub,Bangalore,12000,46.01,18,4000,72000,Road,Hyderabad,Ahmedabad,618,4944,2025-02-28,2025-02-28,On Time,0,947,120,Sufficient
ORD00119,2025-04-21,P014,Webcam,Accessories,SUP003,Prime Components,4.8,WH005,Delhi Distribution,Delhi,14000,87.08,94,4000,376000,Sea,Chennai,Delhi,1023,3069,2025-05-05,2025-05-09,Delayed,4,449,263,Sufficient
ORD00120,2025-08-23,P002,Desktop PC,Electronics,SUP002,Global Electronics,4.2,WH004,Mumbai Central,Mumbai,15000,77.58,77,55000,4235000,Road,Pune,Coimbatore,2405,19240,2025-08-27,2025-08-27,On Time,0,459,100,Sufficient
ORD00121,2025-05-04,P010,Hard Drive,Storage,SUP007,Digital Supply Co,3.8,WH002,Bangalore Hub,Bangalore,12000,47.31,86,6000,516000,Road,Delhi,Pune,327,2616,2025-05-11,2025-05-11,On Time,0,419,220,Sufficient
ORD00122,2025-07-18,P006,Printer,Office Equipment,SUP005,SmartTech Distributors,4.4,WH006,Pune Warehouse,Pune,8000,63.67,3,12000,36000,Air,Chennai,Pune,1037,18666,2025-07-19,2025-07-19,On Time,0,156,111,Sufficient
ORD00123,2025-06-23,P014,Webcam,Accessories,SUP003,Prime Components,4.8,WH006,Pune Warehouse,Pune,8000,55.68,60,4000,240000,Sea,Pune,Hyderabad,602,1806,2025-07-04,2025-07-05,On Time,1,57,175,Reorder Required
ORD00124,2025-04-13,P015,Headset,Accessories,SUP001,TechSource India,4.6,WH003,Hyderabad Hub,Hyderabad,9000,90.69,40,2500,100000,Sea,Delhi,Ahmedabad,1087,3261,2025-04-23,2025-04-23,On Time,0,312,191,Sufficient
ORD00125,2025-01-25,P014,Webcam,Accessories,SUP006,Reliable Components,4.7,WH003,Hyderabad Hub,Hyderabad,9000,71.37,16,4000,64000,Air,Mumbai,Kolkata,1851,33318,2025-01-29,2025-01-29,On Time,0,528,277,Sufficient
ORD00126,2025-09-23,P005,Mouse,Accessories,SUP002,Global Electronics,4.2,WH006,Pune Warehouse,Pune,8000,80.03,55,800,44000,Road,Mumbai,Jaipur,789,6312,2025-09-30,2025-09-30,On Time,0,101,183,Reorder Required
ORD00127,2025-06-06,P008,Router,Networking,SUP007,Digital Supply Co,3.8,WH002,Bangalore Hub,Bangalore,12000,96.94,89,5000,445000,Sea,Hyderabad,Ahmedabad,223,669,2025-06-21,2025-06-22,On Time,1,301,263,Sufficient
ORD00128,2025-01-30,P002,Desktop PC,Electronics,SUP007,Digital Supply Co,3.8,WH003,Hyderabad Hub,Hyderabad,9000,64.42,66,55000,3630000,Rail,Chennai,Hyderabad,1844,9220,2025-02-04,2025-02-08,Delayed,4,817,265,Sufficient
ORD00129,2025-07-16,P010,Hard Drive,Storage,SUP001,TechSource India,4.6,WH005,Delhi Distribution,Delhi,14000,79.43,20,6000,120000,Sea,Hyderabad,Pune,1868,5604,2025-07-27,2025-07-27,On Time,0,427,180,Sufficient
ORD00130,2025-05-08,P002,Desktop PC,Electronics,SUP001,TechSource India,4.6,WH006,Pune Warehouse,Pune,8000,56.37,24,55000,1320000,Sea,Delhi,Kolkata,2350,7050,2025-05-19,2025-05-19,On Time,0,740,214,Sufficient
ORD00131,2025-11-10,P005,Mouse,Accessories,SUP008,FutureTech Suppliers,4.5,WH002,Bangalore Hub,Bangalore,12000,82.61,16,800,12800,Rail,Chennai,Ahmedabad,757,3785,2025-11-22,2025-11-22,On Time,0,703,188,Sufficient
ORD00132,2025-10-09,P009,Switch,Networking,SUP005,SmartTech Distributors,4.4,WH003,Hyderabad Hub,Hyderabad,9000,46.39,21,7500,157500,Rail,Hyderabad,Coimbatore,968,4840,2025-10-15,2025-10-15,On Time,0,262,226,Sufficient
ORD00133,2025-10-11,P010,Hard Drive,Storage,SUP006,Reliable Components,4.7,WH004,Mumbai Central,Mumbai,15000,85.77,71,6000,426000,Rail,Delhi,Bangalore,319,1595,2025-10-20,2025-10-21,On Time,1,558,205,Sufficient
ORD00134,2025-10-22,P002,Desktop PC,Electronics,SUP003,Prime Components,4.8,WH003,Hyderabad Hub,Hyderabad,9000,54.64,83,55000,4565000,Road,Mumbai,Ahmedabad,2169,17352,2025-10-27,2025-11-05,Delayed,9,675,250,Sufficient
ORD00135,2025-03-08,P007,Scanner,Office Equipment,SUP001,TechSource India,4.6,WH001,Chennai Central,Chennai,10000,58.28,67,9000,603000,Rail,Hyderabad,Pune,973,4865,2025-03-18,2025-03-18,On Time,0,886,120,Sufficient
ORD00136,2025-11-22,P009,Switch,Networking,SUP005,SmartTech Distributors,4.4,WH002,Bangalore Hub,Bangalore,12000,78.1,81,7500,607500,Air,Delhi,Coimbatore,432,7776,2025-11-24,2025-11-24,On Time,0,195,268,Reorder Required
ORD00137,2025-11-06,P006,Printer,Office Equipment,SUP001,TechSource India,4.6,WH001,Chennai Central,Chennai,10000,46.61,11,12000,132000,Road,Pune,Jaipur,1134,9072,2025-11-14,2025-11-15,On Time,1,652,263,Sufficient
ORD00138,2025-11-18,P009,Switch,Networking,SUP005,SmartTech Distributors,4.4,WH006,Pune Warehouse,Pune,8000,67.03,39,7500,292500,Sea,Bangalore,Kolkata,1268,3804,2025-12-05,2025-12-06,Delayed,1,181,212,Reorder Required
ORD00139,2025-08-26,P004,Keyboard,Accessories,SUP006,Reliable Components,4.7,WH005,Delhi Distribution,Delhi,14000,69.72,19,1500,28500,Air,Pune,Kolkata,585,10530,2025-08-29,2025-08-29,On Time,0,346,161,Sufficient
ORD00140,2025-05-17,P008,Router,Networking,SUP004,NextGen Supplies,3.9,WH002,Bangalore Hub,Bangalore,12000,94.49,13,5000,65000,Road,Hyderabad,Kolkata,1762,14096,2025-05-21,2025-05-21,On Time,0,853,183,Sufficient
ORD00141,2025-06-10,P004,Keyboard,Accessories,SUP003,Prime Components,4.8,WH004,Mumbai Central,Mumbai,15000,96.23,66,1500,99000,Sea,Mumbai,Delhi,2087,6261,2025-06-20,2025-06-27,Delayed,7,537,217,Sufficient
ORD00142,2025-04-21,P010,Hard Drive,Storage,SUP006,Reliable Components,4.7,WH001,Chennai Central,Chennai,10000,91.77,7,6000,42000,Air,Mumbai,Jaipur,1977,35586,2025-04-24,2025-04-24,On Time,0,461,134,Sufficient
ORD00143,2025-07-07,P013,Graphics Card,Computer Parts,SUP007,Digital Supply Co,3.8,WH003,Hyderabad Hub,Hyderabad,9000,71.73,6,45000,270000,Sea,Chennai,Jaipur,2351,7053,2025-07-20,2025-07-20,On Time,0,95,198,Reorder Required
ORD00144,2025-10-09,P005,Mouse,Accessories,SUP002,Global Electronics,4.2,WH002,Bangalore Hub,Bangalore,12000,66.27,13,800,10400,Sea,Hyderabad,Pune,2334,7002,2025-10-24,2025-10-24,On Time,0,636,230,Sufficient
ORD00145,2025-01-21,P001,Laptop,Electronics,SUP001,TechSource India,4.6,WH002,Bangalore Hub,Bangalore,12000,61.88,92,65000,5980000,Air,Mumbai,Coimbatore,1921,34578,2025-01-23,2025-01-23,On Time,0,355,256,Sufficient
ORD00146,2025-07-21,P010,Hard Drive,Storage,SUP005,SmartTech Distributors,4.4,WH005,Delhi Distribution,Delhi,14000,50.81,44,6000,264000,Sea,Pune,Jaipur,1277,3831,2025-08-07,2025-08-07,On Time,0,359,272,Sufficient
ORD00147,2025-08-02,P010,Hard Drive,Storage,SUP005,SmartTech Distributors,4.4,WH006,Pune Warehouse,Pune,8000,75.93,89,6000,534000,Road,Delhi,Ahmedabad,1137,9096,2025-08-10,2025-08-10,On Time,0,758,113,Sufficient
ORD00148,2025-03-29,P009,Switch,Networking,SUP007,Digital Supply Co,3.8,WH002,Bangalore Hub,Bangalore,12000,66.89,88,7500,660000,Rail,Chennai,Jaipur,500,2500,2025-04-06,2025-04-12,Delayed,6,448,138,Sufficient
ORD00149,2025-04-15,P007,Scanner,Office Equipment,SUP008,FutureTech Suppliers,4.5,WH006,Pune Warehouse,Pune,8000,61.63,94,9000,846000,Road,Pune,Hyderabad,2174,17392,2025-04-19,2025-04-20,On Time,1,558,196,Sufficient
ORD00150,2025-03-30,P008,Router,Networking,SUP006,Reliable Components,4.7,WH005,Delhi Distribution,Delhi,14000,85.87,46,5000,230000,Air,Delhi,Ahmedabad,837,15066,2025-04-01,2025-04-01,On Time,0,250,176,Sufficient
ORD00151,2025-12-27,P004,Keyboard,Accessories,SUP008,FutureTech Suppliers,4.5,WH003,Hyderabad Hub,Hyderabad,9000,95.59,62,1500,93000,Air,Delhi,Bangalore,2398,43164,2025-12-31,2026-01-01,On Time,1,858,188,Sufficient
ORD00152,2025-03-16,P005,Mouse,Accessories,SUP001,TechSource India,4.6,WH003,Hyderabad Hub,Hyderabad,9000,59.37,92,800,73600,Road,Hyderabad,Ahmedabad,1100,8800,2025-03-24,2025-03-24,On Time,0,867,237,Sufficient
ORD00153,2025-10-15,P012,RAM,Computer Parts,SUP005,SmartTech Distributors,4.4,WH002,Bangalore Hub,Bangalore,12000,62.51,14,3500,49000,Rail,Bangalore,Chennai,2225,11125,2025-10-23,2025-10-23,On Time,0,122,205,Reorder Required
ORD00154,2025-08-30,P002,Desktop PC,Electronics,SUP003,Prime Components,4.8,WH001,Chennai Central,Chennai,10000,79.23,71,55000,3905000,Rail,Mumbai,Ahmedabad,2005,10025,2025-09-07,2025-09-07,On Time,0,348,173,Sufficient
ORD00155,2025-02-15,P011,SSD,Storage,SUP004,NextGen Supplies,3.9,WH005,Delhi Distribution,Delhi,14000,54.87,95,7000,665000,Road,Bangalore,Kolkata,770,6160,2025-02-18,2025-02-19,On Time,1,826,226,Sufficient
ORD00156,2025-05-29,P015,Headset,Accessories,SUP001,TechSource India,4.6,WH001,Chennai Central,Chennai,10000,90.11,39,2500,97500,Road,Hyderabad,Delhi,1911,15288,2025-06-06,2025-06-07,On Time,1,930,134,Sufficient
ORD00157,2025-08-28,P005,Mouse,Accessories,SUP004,NextGen Supplies,3.9,WH001,Chennai Central,Chennai,10000,75.09,43,800,34400,Rail,Pune,Ahmedabad,1103,5515,2025-09-04,2025-09-10,Delayed,6,829,175,Sufficient
ORD00158,2025-04-09,P003,Monitor,Electronics,SUP007,Digital Supply Co,3.8,WH004,Mumbai Central,Mumbai,15000,45.36,66,18000,1188000,Air,Chennai,Kolkata,440,7920,2025-04-11,2025-04-12,On Time,1,351,163,Sufficient
ORD00159,2025-07-16,P004,Keyboard,Accessories,SUP008,FutureTech Suppliers,4.5,WH003,Hyderabad Hub,Hyderabad,9000,51.27,43,1500,64500,Air,Delhi,Jaipur,96,1728,2025-07-19,2025-07-19,On Time,0,83,270,Reorder Required
ORD00160,2025-06-07,P003,Monitor,Electronics,SUP007,Digital Supply Co,3.8,WH006,Pune Warehouse,Pune,8000,70.34,65,18000,1170000,Air,Pune,Bangalore,1258,22644,2025-06-10,2025-06-10,On Time,0,1000,134,Sufficient
ORD00161,2025-08-21,P012,RAM,Computer Parts,SUP006,Reliable Components,4.7,WH004,Mumbai Central,Mumbai,15000,72.99,90,3500,315000,Sea,Delhi,Mumbai,1063,3189,2025-09-10,2025-09-10,On Time,0,558,214,Sufficient
ORD00162,2025-07-05,P002,Desktop PC,Electronics,SUP002,Global Electronics,4.2,WH001,Chennai Central,Chennai,10000,55.89,71,55000,3905000,Rail,Delhi,Coimbatore,663,3315,2025-07-12,2025-07-13,On Time,1,139,274,Reorder Required
ORD00163,2025-10-26,P008,Router,Networking,SUP002,Global Electronics,4.2,WH005,Delhi Distribution,Delhi,14000,80.66,58,5000,290000,Road,Mumbai,Hyderabad,2152,17216,2025-11-01,2025-11-01,On Time,0,592,218,Sufficient
ORD00164,2025-06-07,P012,RAM,Computer Parts,SUP001,TechSource India,4.6,WH004,Mumbai Central,Mumbai,15000,73.68,33,3500,115500,Road,Pune,Mumbai,2418,19344,2025-06-10,2025-06-16,Delayed,6,737,116,Sufficient
ORD00165,2025-01-31,P015,Headset,Accessories,SUP002,Global Electronics,4.2,WH004,Mumbai Central,Mumbai,15000,64.91,5,2500,12500,Air,Mumbai,Hyderabad,604,10872,2025-02-04,2025-02-05,On Time,1,479,196,Sufficient
ORD00166,2025-12-16,P011,SSD,Storage,SUP003,Prime Components,4.8,WH006,Pune Warehouse,Pune,8000,85.08,45,7000,315000,Road,Bangalore,Coimbatore,1659,13272,2025-12-23,2025-12-27,Delayed,4,874,100,Sufficient
ORD00167,2025-06-02,P008,Router,Networking,SUP007,Digital Supply Co,3.8,WH005,Delhi Distribution,Delhi,14000,67.22,49,5000,245000,Rail,Bangalore,Ahmedabad,1467,7335,2025-06-09,2025-06-09,On Time,0,52,269,Reorder Required
ORD00168,2025-01-09,P004,Keyboard,Accessories,SUP004,NextGen Supplies,3.9,WH001,Chennai Central,Chennai,10000,73.61,13,1500,19500,Road,Mumbai,Jaipur,249,1992,2025-01-13,2025-01-14,On Time,1,469,159,Sufficient
ORD00169,2025-01-29,P003,Monitor,Electronics,SUP005,SmartTech Distributors,4.4,WH002,Bangalore Hub,Bangalore,12000,56.72,94,18000,1692000,Air,Delhi,Jaipur,1363,24534,2025-01-31,2025-01-31,On Time,0,696,233,Sufficient
ORD00170,2025-06-03,P005,Mouse,Accessories,SUP001,TechSource India,4.6,WH005,Delhi Distribution,Delhi,14000,80.58,76,800,60800,Rail,Pune,Kolkata,2326,11630,2025-06-15,2025-06-21,Delayed,6,984,264,Sufficient
ORD00171,2025-09-26,P006,Printer,Office Equipment,SUP007,Digital Supply Co,3.8,WH004,Mumbai Central,Mumbai,15000,52.65,20,12000,240000,Air,Mumbai,Hyderabad,2253,40554,2025-09-30,2025-10-04,Delayed,4,327,281,Sufficient
ORD00172,2025-08-26,P015,Headset,Accessories,SUP001,TechSource India,4.6,WH005,Delhi Distribution,Delhi,14000,49.19,53,2500,132500,Sea,Delhi,Coimbatore,599,1797,2025-09-11,2025-09-11,On Time,0,358,265,Sufficient
ORD00173,2025-08-19,P014,Webcam,Accessories,SUP006,Reliable Components,4.7,WH001,Chennai Central,Chennai,10000,76.14,69,4000,276000,Rail,Chennai,Delhi,1594,7970,2025-08-24,2025-08-24,On Time,0,843,294,Sufficient
ORD00174,2025-12-10,P009,Switch,Networking,SUP004,NextGen Supplies,3.9,WH004,Mumbai Central,Mumbai,15000,70.38,27,7500,202500,Air,Hyderabad,Chennai,917,16506,2025-12-12,2025-12-12,On Time,0,784,293,Sufficient
ORD00175,2025-05-05,P012,RAM,Computer Parts,SUP004,NextGen Supplies,3.9,WH004,Mumbai Central,Mumbai,15000,69.7,31,3500,108500,Air,Hyderabad,Kolkata,1959,35262,2025-05-08,2025-05-08,On Time,0,545,227,Sufficient
ORD00176,2025-08-29,P013,Graphics Card,Computer Parts,SUP006,Reliable Components,4.7,WH002,Bangalore Hub,Bangalore,12000,94.54,48,45000,2160000,Air,Mumbai,Chennai,2354,42372,2025-08-31,2025-08-31,On Time,0,287,241,Sufficient
ORD00177,2025-10-24,P012,RAM,Computer Parts,SUP007,Digital Supply Co,3.8,WH003,Hyderabad Hub,Hyderabad,9000,88.54,20,3500,70000,Rail,Hyderabad,Mumbai,1605,8025,2025-11-01,2025-11-01,On Time,0,283,295,Reorder Required
ORD00178,2025-11-25,P012,RAM,Computer Parts,SUP008,FutureTech Suppliers,4.5,WH004,Mumbai Central,Mumbai,15000,89.47,22,3500,77000,Air,Bangalore,Hyderabad,2288,41184,2025-11-29,2025-11-29,On Time,0,556,108,Sufficient
ORD00179,2025-02-08,P014,Webcam,Accessories,SUP001,TechSource India,4.6,WH001,Chennai Central,Chennai,10000,48.2,53,4000,212000,Rail,Pune,Mumbai,328,1640,2025-02-15,2025-02-24,Delayed,9,486,195,Sufficient
ORD00180,2025-11-23,P011,SSD,Storage,SUP008,FutureTech Suppliers,4.5,WH006,Pune Warehouse,Pune,8000,73.39,63,7000,441000,Road,Chennai,Coimbatore,2309,18472,2025-11-29,2025-12-08,Delayed,9,759,170,Sufficient
ORD00181,2025-05-27,P001,Laptop,Electronics,SUP007,Digital Supply Co,3.8,WH002,Bangalore Hub,Bangalore,12000,59.17,14,65000,910000,Road,Delhi,Hyderabad,1037,8296,2025-05-31,2025-05-31,On Time,0,854,190,Sufficient
ORD00182,2025-07-23,P002,Desktop PC,Electronics,SUP006,Reliable Components,4.7,WH004,Mumbai Central,Mumbai,15000,65.1,59,55000,3245000,Rail,Pune,Mumbai,1278,6390,2025-07-29,2025-07-29,On Time,0,115,203,Reorder Required
ORD00183,2025-10-10,P008,Router,Networking,SUP001,TechSource India,4.6,WH006,Pune Warehouse,Pune,8000,93.72,2,5000,10000,Rail,Chennai,Ahmedabad,1827,9135,2025-10-20,2025-10-20,On Time,0,936,235,Sufficient
ORD00184,2025-04-28,P004,Keyboard,Accessories,SUP008,FutureTech Suppliers,4.5,WH003,Hyderabad Hub,Hyderabad,9000,45.83,6,1500,9000,Road,Pune,Delhi,2274,18192,2025-05-05,2025-05-05,On Time,0,971,180,Sufficient
ORD00185,2025-04-17,P010,Hard Drive,Storage,SUP003,Prime Components,4.8,WH006,Pune Warehouse,Pune,8000,62.58,51,6000,306000,Road,Hyderabad,Jaipur,1034,8272,2025-04-24,2025-04-25,On Time,1,713,238,Sufficient
ORD00186,2025-03-13,P013,Graphics Card,Computer Parts,SUP002,Global Electronics,4.2,WH005,Delhi Distribution,Delhi,14000,77.53,96,45000,4320000,Air,Chennai,Bangalore,1840,33120,2025-03-15,2025-03-15,On Time,0,639,296,Sufficient
ORD00187,2025-11-01,P007,Scanner,Office Equipment,SUP006,Reliable Components,4.7,WH001,Chennai Central,Chennai,10000,81.02,82,9000,738000,Air,Mumbai,Ahmedabad,984,17712,2025-11-04,2025-11-05,On Time,1,462,147,Sufficient
ORD00188,2025-12-05,P007,Scanner,Office Equipment,SUP002,Global Electronics,4.2,WH005,Delhi Distribution,Delhi,14000,61.78,38,9000,342000,Rail,Pune,Bangalore,386,1930,2025-12-14,2025-12-17,Delayed,3,777,199,Sufficient
ORD00189,2025-02-24,P002,Desktop PC,Electronics,SUP001,TechSource India,4.6,WH003,Hyderabad Hub,Hyderabad,9000,72.16,57,55000,3135000,Air,Hyderabad,Bangalore,592,10656,2025-02-25,2025-02-26,On Time,1,590,242,Sufficient
ORD00190,2025-02-22,P001,Laptop,Electronics,SUP002,Global Electronics,4.2,WH003,Hyderabad Hub,Hyderabad,9000,49.49,71,65000,4615000,Road,Delhi,Jaipur,1378,11024,2025-02-28,2025-03-07,Delayed,7,417,299,Sufficient
ORD00191,2025-10-14,P015,Headset,Accessories,SUP004,NextGen Supplies,3.9,WH005,Delhi Distribution,Delhi,14000,48.35,67,2500,167500,Rail,Pune,Kolkata,744,3720,2025-10-21,2025-10-26,Delayed,5,524,137,Sufficient
ORD00192,2025-08-11,P005,Mouse,Accessories,SUP007,Digital Supply Co,3.8,WH003,Hyderabad Hub,Hyderabad,9000,52.18,62,800,49600,Road,Hyderabad,Delhi,1060,8480,2025-08-19,2025-08-19,On Time,0,488,127,Sufficient
ORD00193,2025-01-04,P007,Scanner,Office Equipment,SUP006,Reliable Components,4.7,WH005,Delhi Distribution,Delhi,14000,54.41,49,9000,441000,Air,Mumbai,Pune,1813,32634,2025-01-06,2025-01-06,On Time,0,510,180,Sufficient
ORD00194,2025-07-23,P006,Printer,Office Equipment,SUP005,SmartTech Distributors,4.4,WH006,Pune Warehouse,Pune,8000,94.4,89,12000,1068000,Sea,Delhi,Mumbai,1384,4152,2025-08-08,2025-08-09,On Time,1,393,129,Sufficient
ORD00195,2025-04-13,P010,Hard Drive,Storage,SUP003,Prime Components,4.8,WH006,Pune Warehouse,Pune,8000,80.67,99,6000,594000,Road,Pune,Ahmedabad,908,7264,2025-04-19,2025-04-19,On Time,0,858,204,Sufficient
ORD00196,2025-03-13,P011,SSD,Storage,SUP005,SmartTech Distributors,4.4,WH002,Bangalore Hub,Bangalore,12000,73.32,33,7000,231000,Rail,Pune,Kolkata,1594,7970,2025-03-19,2025-03-20,On Time,1,616,202,Sufficient
ORD00197,2025-12-21,P007,Scanner,Office Equipment,SUP001,TechSource India,4.6,WH003,Hyderabad Hub,Hyderabad,9000,80.91,90,9000,810000,Road,Chennai,Mumbai,1504,12032,2025-12-25,2025-12-25,On Time,0,596,265,Sufficient
ORD00198,2025-07-24,P013,Graphics Card,Computer Parts,SUP006,Reliable Components,4.7,WH004,Mumbai Central,Mumbai,15000,65.73,14,45000,630000,Road,Chennai,Delhi,959,7672,2025-07-31,2025-07-31,On Time,0,476,195,Sufficient
ORD00199,2025-12-14,P010,Hard Drive,Storage,SUP003,Prime Components,4.8,WH003,Hyderabad Hub,Hyderabad,9000,63.18,4,6000,24000,Sea,Chennai,Delhi,1753,5259,2025-12-25,2025-12-28,Delayed,3,376,179,Sufficient
ORD00200,2025-04-16,P009,Switch,Networking,SUP008,FutureTech Suppliers,4.5,WH003,Hyderabad Hub,Hyderabad,9000,79.34,61,7500,457500,Road,Mumbai,Ahmedabad,1356,10848,2025-04-19,2025-04-19,On Time,0,43,187,Reorder Required
ORD00201,2025-12-13,P013,Graphics Card,Computer Parts,SUP003,Prime Components,4.8,WH006,Pune Warehouse,Pune,8000,78.38,32,45000,1440000,Rail,Delhi,Hyderabad,1405,7025,2025-12-24,2025-12-24,On Time,0,836,203,Sufficient
ORD00202,2025-04-06,P011,SSD,Storage,SUP007,Digital Supply Co,3.8,WH004,Mumbai Central,Mumbai,15000,84.87,4,7000,28000,Rail,Mumbai,Jaipur,1809,9045,2025-04-17,2025-04-21,Delayed,4,230,171,Sufficient
ORD00203,2025-02-02,P010,Hard Drive,Storage,SUP002,Global Electronics,4.2,WH005,Delhi Distribution,Delhi,14000,61.61,24,6000,144000,Air,Hyderabad,Mumbai,1924,34632,2025-02-03,2025-02-04,On Time,1,560,263,Sufficient
ORD00204,2025-07-18,P010,Hard Drive,Storage,SUP007,Digital Supply Co,3.8,WH005,Delhi Distribution,Delhi,14000,61.6,15,6000,90000,Air,Hyderabad,Ahmedabad,756,13608,2025-07-21,2025-07-21,On Time,0,708,134,Sufficient
ORD00205,2025-05-03,P005,Mouse,Accessories,SUP002,Global Electronics,4.2,WH002,Bangalore Hub,Bangalore,12000,78.68,48,800,38400,Rail,Delhi,Kolkata,1763,8815,2025-05-10,2025-05-11,On Time,1,210,224,Reorder Required
ORD00206,2025-12-22,P015,Headset,Accessories,SUP003,Prime Components,4.8,WH005,Delhi Distribution,Delhi,14000,70.68,22,2500,55000,Sea,Hyderabad,Pune,1897,5691,2026-01-10,2026-01-16,Delayed,6,994,102,Sufficient
ORD00207,2025-04-10,P014,Webcam,Accessories,SUP007,Digital Supply Co,3.8,WH005,Delhi Distribution,Delhi,14000,87.18,65,4000,260000,Sea,Mumbai,Ahmedabad,1752,5256,2025-04-27,2025-04-27,On Time,0,598,107,Sufficient
ORD00208,2025-04-23,P005,Mouse,Accessories,SUP001,TechSource India,4.6,WH003,Hyderabad Hub,Hyderabad,9000,59.2,29,800,23200,Air,Bangalore,Ahmedabad,2366,42588,2025-04-27,2025-04-27,On Time,0,606,129,Sufficient
ORD00209,2025-10-06,P014,Webcam,Accessories,SUP006,Reliable Components,4.7,WH005,Delhi Distribution,Delhi,14000,84.82,97,4000,388000,Road,Pune,Ahmedabad,2287,18296,2025-10-10,2025-10-10,On Time,0,773,267,Sufficient
ORD00210,2025-06-02,P014,Webcam,Accessories,SUP001,TechSource India,4.6,WH004,Mumbai Central,Mumbai,15000,77.34,34,4000,136000,Air,Chennai,Ahmedabad,530,9540,2025-06-04,2025-06-04,On Time,0,901,281,Sufficient
